candidate_id,start_name,end_name,end_output_names,needs_route_input,islands,island_count,stage_plan,stage_count,stage_devices,cpu_prefix_convs,cpu_tail_convs,cpu_stage_convs,vta_stage_convs,vta_convs,boundary_points,boundary_conv_outputs,resource_cycle_ms,vta_dma_ms,boundary_ms,dma_fragmentation_ms,sram_risk_ms,tail_cpu_ms,effective_segment_count,small_island_count,pattern_cpu_vta_cpu,pattern_cpu_vta_cpu_vta_cpu,stage_cpu_ms_est,stage_vta_ms_est,total_vta_occupied_ms_est,boundary_bytes_est,balance_imbalance_ms_est,balanced_cycle_ms_est,fitted_cycle_ms_est,predicted_cycle_ms,predicted_fps,boundary_valid,boundary_status,failure_type,boundary_reasons,boundary_warnings,status,package_dir,error_summary
yolo_multi_pool0_dual_pre_logits,pool0,dual_pre_logits,"['small_pre26', 'big64']",False,"[{'start_point_idx': 1, 'end_point_idx': 10, 'start_name': 'pool0', 'end_name': 'dual_pre_logits', 'vta_convs': [1, 2, 3, 4, 5, 6, 7, 8, 9, 11]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool0', 'convs': [0]}, {'device': 'vta', 'input_point': 'pool0', 'output_point': 'dual_pre_logits', 'convs': [1, 2, 3, 4, 5, 6, 7, 8, 9, 11]}, {'device': 'cpu', 'input_point': 'dual_pre_logits', 'output_point': 'output', 'convs': [10, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,[0],"[10, 12]","[[0], [10, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11]]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","[1, 10]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]",165.09542399999998,5.506327272727273,8.075946666666667,0.08,0.0,20.05876363636364,3.0,0.0,1.0,0.0,"[22.65460363636364, 20.05876363636364]",[165.09542399999998],165.09542399999998,12113920,142.44082036363633,306.2642311757575,488.28405956875883,351.7691882740079,2.8427731402701983,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;cpu_to_vta_boundary_requires_pack_quant:pool0;vta_to_cpu_boundary_requires_unpack_dequant:small_pre26;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool0_dual_pre_logits,
yolo_multi_pool3_small_pre18,pool3,small_pre18,"['route23', 'shared38', 'small42']",False,"[{'start_point_idx': 4, 'end_point_idx': 8, 'start_name': 'pool3', 'end_name': 'small_pre18', 'vta_convs': [4, 5, 6, 7, 8]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool3', 'convs': [0, 1, 2, 3]}, {'device': 'vta', 'input_point': 'pool3', 'output_point': 'small_pre18', 'convs': [4, 5, 6, 7, 8]}, {'device': 'cpu', 'input_point': 'small_pre18', 'output_point': 'output', 'convs': [9, 10, 11, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1, 2, 3]","[9, 10, 11, 12]","[[0, 1, 2, 3], [9, 10, 11, 12]]","[[4, 5, 6, 7, 8]]","[4, 5, 6, 7, 8]","[4, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8]",261.70786909090907,1.0619345454545455,1.557504,0.08,0.0,261.70786909090907,3.0,0.0,1.0,0.0,"[203.89143272727273, 261.70786909090907]",[77.8752],77.8752,2336256,57.81643636363634,303.4450734545454,534.8688410945867,361.3010153645557,2.767775227509371,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38;vta_to_cpu_boundary_requires_unpack_dequant:small42,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool3_small_pre18,
yolo_multi_pool4_route_dual_pre18_14,pool4_route,dual_pre18_14,"['route23', 'small42', 'big64']",True,"[{'start_point_idx': 5, 'end_point_idx': 9, 'start_name': 'pool4_route', 'end_name': 'dual_pre18_14', 'vta_convs': [5, 6, 7, 8, 11]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool4_route', 'convs': [0, 1, 2, 3, 4]}, {'device': 'vta', 'input_point': 'pool4_route', 'output_point': 'dual_pre18_14', 'convs': [5, 6, 7, 8, 11]}, {'device': 'cpu', 'input_point': 'dual_pre18_14', 'output_point': 'output', 'convs': [9, 10, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1, 2, 3, 4]","[9, 10, 12]","[[0, 1, 2, 3, 4], [9, 10, 12]]","[[5, 6, 7, 8, 11]]","[5, 6, 7, 8, 11]","[5, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 11]",264.30370909090914,0.8259490909090909,1.211392,0.08,0.0,201.29559272727275,3.0,0.0,1.0,0.0,"[264.30370909090914, 201.29559272727275]",[77.8752],77.8752,1817088,63.00811636363639,307.29632581818186,536.1205084047581,364.5023714648259,2.74346637576403,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool4_route_dual_pre18_14,
yolo_multi_pool3_shared13,pool3,shared13,"['route23', 'shared38']",False,"[{'start_point_idx': 4, 'end_point_idx': 7, 'start_name': 'pool3', 'end_name': 'shared13', 'vta_convs': [4, 5, 6, 7]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool3', 'convs': [0, 1, 2, 3]}, {'device': 'vta', 'input_point': 'pool3', 'output_point': 'shared13', 'convs': [4, 5, 6, 7]}, {'device': 'cpu', 'input_point': 'shared13', 'output_point': 'output', 'convs': [8, 9, 10, 11, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1, 2, 3]","[8, 9, 10, 11, 12]","[[0, 1, 2, 3], [8, 9, 10, 11, 12]]","[[4, 5, 6, 7]]","[4, 5, 6, 7]","[4, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",263.38598787878794,1.0226036363636364,1.4998186666666666,0.08,0.0,263.38598787878794,3.0,0.0,1.0,0.0,"[203.89143272727273, 263.38598787878794]",[77.529088],77.529088,2249728,59.494555151515215,307.6272601212123,535.677999759748,364.6399450308462,2.742431304160619,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool3_shared13,
yolo_multi_pool4_route_logits,pool4_route,logits,"['small_logits51', 'big_logits66']",True,"[{'start_point_idx': 5, 'end_point_idx': 11, 'start_name': 'pool4_route', 'end_name': 'logits', 'vta_convs': [5, 6, 7, 8, 9, 10, 11, 12]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool4_route', 'convs': [0, 1, 2, 3, 4]}, {'device': 'vta', 'input_point': 'pool4_route', 'output_point': 'logits', 'convs': [5, 6, 7, 8, 9, 10, 11, 12]}, {'device': 'cpu', 'input_point': 'logits', 'output_point': 'output', 'convs': [], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1, 2, 3, 4]",[],"[[0, 1, 2, 3, 4], []]","[[5, 6, 7, 8, 9, 10, 11, 12]]","[5, 6, 7, 8, 9, 10, 11, 12]","[5, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",264.30370909090914,0.70642,1.0360826666666667,0.08,0.0,0.0,3.0,0.0,1.0,0.0,"[264.30370909090914, 0.0]",[119.392416],119.392416,1554124,72.45564654545456,313.1423820121213,536.1205084047581,368.8869136102805,2.710857889245901,True,safe,build_failed,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;logits_boundary_experimental;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small_logits51;vta_to_cpu_boundary_requires_unpack_dequant:big_logits66,build_failed,," [bt] (6) /home/orange/code/tvm/build/libtvm.so(tvm::transform::Pass::operator()(tvm::IRModule, tvm::transform::PassContext const&) const+0x3d4) [0x75ad03bce3f4]
  [bt] (5) /home/orange/code/tvm/build/libtvm.so(tvm::transform::ModulePassNode::operator()(tvm::IRModule, tvm::transform::PassContext const&) const+0x1bf) [0x75ad03bd76df]
  [bt] (4) /home/orange/code/tvm/build/libtvm.so(+0x287c5f7) [0x75ad0567c5f7]
  [bt] (3) /home/orange/code/tvm/build/libtvm.so(tvm::relay::TypeInferencer::Infer(tvm::GlobalVar, tvm::relay::Function)+0xc9) [0x75ad05674119]
  [bt] (2) /home/orange/code/tvm/build/libtvm.so(+0x24f2629) [0x75ad052f2629]
  [bt] (1) /home/orange/code/tvm/build/libtvm.so(+0x99d3ab) [0x75ad0379d3ab]
  [bt] (0) /home/orange/code/tvm/build/libtvm.so(tvm::runtime::Backtrace[abi:cxx11]()+0x25) [0x75ad05bfbd95]
  File ""/home/orange/code/tvm/src/relay/analysis/type_solver.cc"", line 643
InternalError: Check failed: (false) is false: relay.concatenate requires all tensors have the same ndim"
yolo_multi_pool4_route_trunk12,pool4_route,trunk12,"['route23', 'trunk34']",True,"[{'start_point_idx': 5, 'end_point_idx': 6, 'start_name': 'pool4_route', 'end_name': 'trunk12', 'vta_convs': [5, 6]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool4_route', 'convs': [0, 1, 2, 3, 4]}, {'device': 'vta', 'input_point': 'pool4_route', 'output_point': 'trunk12', 'convs': [5, 6]}, {'device': 'cpu', 'input_point': 'trunk12', 'output_point': 'output', 'convs': [7, 8, 9, 10, 11, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1, 2, 3, 4]","[7, 8, 9, 10, 11, 12]","[[0, 1, 2, 3, 4], [7, 8, 9, 10, 11, 12]]","[[5, 6]]","[5, 6]","[5, 6]","[0, 1, 2, 3, 4, 5, 6]",276.8109381818182,0.9439418181818182,1.384448,0.08,0.0,276.8109381818182,3.0,1.0,1.0,0.0,"[264.30370909090914, 276.8109381818182]",[62.30016],62.30016,2076672,12.50722909090905,314.3988712727273,542.1512690810378,371.3369707248049,2.6929718256927684,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:trunk34,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool4_route_trunk12,
yolo_multi_pool2_small_pre18,pool2,small_pre18,"['route23', 'shared38', 'small42']",False,"[{'start_point_idx': 3, 'end_point_idx': 8, 'start_name': 'pool2', 'end_name': 'small_pre18', 'vta_convs': [3, 4, 5, 6, 7, 8]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool2', 'convs': [0, 1, 2]}, {'device': 'vta', 'input_point': 'pool2', 'output_point': 'small_pre18', 'convs': [3, 4, 5, 6, 7, 8]}, {'device': 'cpu', 'input_point': 'small_pre18', 'output_point': 'output', 'convs': [9, 10, 11, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1, 2]","[9, 10, 11, 12]","[[0, 1, 2], [9, 10, 11, 12]]","[[3, 4, 5, 6, 7, 8]]","[3, 4, 5, 6, 7, 8]","[3, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8]",261.70786909090907,1.6912290909090908,2.4804693333333336,0.08,0.0,261.70786909090907,3.0,0.0,1.0,0.0,"[143.47915636363638, 261.70786909090907]",[90.335232],90.335232,3720704,118.2287127272727,344.26531296969694,534.8688410945867,391.9161950009194,2.5515659030054985,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool2;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38;vta_to_cpu_boundary_requires_unpack_dequant:small42,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool2_small_pre18,
yolo_multi_pool3_trunk12,pool3,trunk12,"['route23', 'trunk34']",False,"[{'start_point_idx': 4, 'end_point_idx': 6, 'start_name': 'pool3', 'end_name': 'trunk12', 'vta_convs': [4, 5, 6]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool3', 'convs': [0, 1, 2, 3]}, {'device': 'vta', 'input_point': 'pool3', 'output_point': 'trunk12', 'convs': [4, 5, 6]}, {'device': 'cpu', 'input_point': 'trunk12', 'output_point': 'output', 'convs': [7, 8, 9, 10, 11, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1, 2, 3]","[7, 8, 9, 10, 11, 12]","[[0, 1, 2, 3], [7, 8, 9, 10, 11, 12]]","[[4, 5, 6]]","[4, 5, 6]","[4, 6]","[0, 1, 2, 3, 4, 5, 6]",276.8109381818182,1.2585890909090909,1.8459306666666666,0.08,0.0,276.8109381818182,3.0,0.0,1.0,0.0,"[203.89143272727273, 276.8109381818182]",[74.760192],74.760192,2768896,72.91950545454546,342.44298084848486,542.1512690810378,392.3700529066231,2.548614484189449,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:trunk34,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool3_trunk12,
yolo_multi_pool2_shared13,pool2,shared13,"['route23', 'shared38']",False,"[{'start_point_idx': 3, 'end_point_idx': 7, 'start_name': 'pool2', 'end_name': 'shared13', 'vta_convs': [3, 4, 5, 6, 7]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool2', 'convs': [0, 1, 2]}, {'device': 'vta', 'input_point': 'pool2', 'output_point': 'shared13', 'convs': [3, 4, 5, 6, 7]}, {'device': 'cpu', 'input_point': 'shared13', 'output_point': 'output', 'convs': [8, 9, 10, 11, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1, 2]","[8, 9, 10, 11, 12]","[[0, 1, 2], [8, 9, 10, 11, 12]]","[[3, 4, 5, 6, 7]]","[3, 4, 5, 6, 7]","[3, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",263.38598787878794,1.6518981818181817,2.422784,0.08,0.0,263.38598787878794,3.0,0.0,1.0,0.0,"[143.47915636363638, 263.38598787878794]",[89.98912],89.98912,3634176,119.90683151515157,348.4474996363638,535.677999759748,395.2551246672098,2.53001147256968,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool2;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool2_shared13,
yolo_multi_pool4_route_dual_pre_logits,pool4_route,dual_pre_logits,"['small_pre26', 'big64']",True,"[{'start_point_idx': 5, 'end_point_idx': 10, 'start_name': 'pool4_route', 'end_name': 'dual_pre_logits', 'vta_convs': [5, 6, 7, 8, 9, 11]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool4_route', 'convs': [0, 1, 2, 3, 4]}, {'device': 'vta', 'input_point': 'pool4_route', 'output_point': 'dual_pre_logits', 'convs': [5, 6, 7, 8, 9, 11]}, {'device': 'cpu', 'input_point': 'dual_pre_logits', 'output_point': 'output', 'convs': [10, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1, 2, 3, 4]","[10, 12]","[[0, 1, 2, 3, 4], [10, 12]]","[[5, 6, 7, 8, 9, 11]]","[5, 6, 7, 8, 9, 11]","[5, 10]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]",264.30370909090914,0.7866181818181818,1.1537066666666667,0.08,0.0,20.05876363636364,3.0,0.0,1.0,0.0,"[264.30370909090914, 20.05876363636364]",[115.25529599999999],115.25529599999999,1730560,149.04841309090915,363.12550244848495,536.1205084047581,406.37425393755325,2.460785815810241,True,safe,build_failed,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small_pre26;vta_to_cpu_boundary_requires_unpack_dequant:big64,build_failed,," [bt] (6) /home/orange/code/tvm/build/libtvm.so(tvm::transform::Pass::operator()(tvm::IRModule, tvm::transform::PassContext const&) const+0x3d4) [0x75ad03bce3f4]
  [bt] (5) /home/orange/code/tvm/build/libtvm.so(tvm::transform::ModulePassNode::operator()(tvm::IRModule, tvm::transform::PassContext const&) const+0x1bf) [0x75ad03bd76df]
  [bt] (4) /home/orange/code/tvm/build/libtvm.so(+0x287c5f7) [0x75ad0567c5f7]
  [bt] (3) /home/orange/code/tvm/build/libtvm.so(tvm::relay::TypeInferencer::Infer(tvm::GlobalVar, tvm::relay::Function)+0xc9) [0x75ad05674119]
  [bt] (2) /home/orange/code/tvm/build/libtvm.so(+0x24f2629) [0x75ad052f2629]
  [bt] (1) /home/orange/code/tvm/build/libtvm.so(+0x99d3ab) [0x75ad0379d3ab]
  [bt] (0) /home/orange/code/tvm/build/libtvm.so(tvm::runtime::Backtrace[abi:cxx11]()+0x25) [0x75ad05bfbd95]
  File ""/home/orange/code/tvm/src/relay/analysis/type_solver.cc"", line 643
InternalError: Check failed: (false) is false: relay.concatenate requires all tensors have the same ndim"
yolo_multi_pool2_trunk12,pool2,trunk12,"['route23', 'trunk34']",False,"[{'start_point_idx': 3, 'end_point_idx': 6, 'start_name': 'pool2', 'end_name': 'trunk12', 'vta_convs': [3, 4, 5, 6]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool2', 'convs': [0, 1, 2]}, {'device': 'vta', 'input_point': 'pool2', 'output_point': 'trunk12', 'convs': [3, 4, 5, 6]}, {'device': 'cpu', 'input_point': 'trunk12', 'output_point': 'output', 'convs': [7, 8, 9, 10, 11, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1, 2]","[7, 8, 9, 10, 11, 12]","[[0, 1, 2], [7, 8, 9, 10, 11, 12]]","[[3, 4, 5, 6]]","[3, 4, 5, 6]","[3, 6]","[0, 1, 2, 3, 4, 5, 6]",276.8109381818182,1.8878836363636364,2.768896,0.08,0.0,276.8109381818182,3.0,0.0,1.0,0.0,"[143.47915636363638, 276.8109381818182]",[87.220224],87.220224,4153344,133.3317818181818,383.2632203636364,542.1512690810378,422.98523254298675,2.3641487292310446,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool2;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:trunk34,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool2_trunk12,
yolo_multi_pool0_small_pre18,pool0,small_pre18,"['route23', 'shared38', 'small42']",False,"[{'start_point_idx': 1, 'end_point_idx': 8, 'start_name': 'pool0', 'end_name': 'small_pre18', 'vta_convs': [1, 2, 3, 4, 5, 6, 7, 8]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool0', 'convs': [0]}, {'device': 'vta', 'input_point': 'pool0', 'output_point': 'small_pre18', 'convs': [1, 2, 3, 4, 5, 6, 7, 8]}, {'device': 'cpu', 'input_point': 'small_pre18', 'output_point': 'output', 'convs': [9, 10, 11, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,[0],"[9, 10, 11, 12]","[[0], [9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7, 8]]","[1, 2, 3, 4, 5, 6, 7, 8]","[1, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8]",261.70786909090907,5.466996363636364,8.018261333333333,0.08,0.0,261.70786909090907,3.0,0.0,1.0,0.0,"[22.65460363636364, 261.70786909090907]",[115.25529599999999],115.25529599999999,12027392,146.45257309090908,406.92438147878784,534.8688410945867,438.91049638273756,2.27836884340078,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool0;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38;vta_to_cpu_boundary_requires_unpack_dequant:small42,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool0_small_pre18,
yolo_multi_pool1_small_pre18,pool1,small_pre18,"['route23', 'shared38', 'small42']",False,"[{'start_point_idx': 2, 'end_point_idx': 8, 'start_name': 'pool1', 'end_name': 'small_pre18', 'vta_convs': [2, 3, 4, 5, 6, 7, 8]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool1', 'convs': [0, 1]}, {'device': 'vta', 'input_point': 'pool1', 'output_point': 'small_pre18', 'convs': [2, 3, 4, 5, 6, 7, 8]}, {'device': 'cpu', 'input_point': 'small_pre18', 'output_point': 'output', 'convs': [9, 10, 11, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1]","[9, 10, 11, 12]","[[0, 1], [9, 10, 11, 12]]","[[2, 3, 4, 5, 6, 7, 8]]","[2, 3, 4, 5, 6, 7, 8]","[2, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8]",261.70786909090907,2.949818181818182,4.3264000000000005,0.08,0.0,261.70786909090907,3.0,0.0,1.0,0.0,"[83.06688, 261.70786909090907]",[102.795264],102.795264,6489600,158.91260509090907,408.81436276363627,534.8688410945867,440.32798234637386,2.2710344109209326,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool1;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38;vta_to_cpu_boundary_requires_unpack_dequant:small42,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool1_small_pre18,
yolo_multi_pool0_shared13,pool0,shared13,"['route23', 'shared38']",False,"[{'start_point_idx': 1, 'end_point_idx': 7, 'start_name': 'pool0', 'end_name': 'shared13', 'vta_convs': [1, 2, 3, 4, 5, 6, 7]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool0', 'convs': [0]}, {'device': 'vta', 'input_point': 'pool0', 'output_point': 'shared13', 'convs': [1, 2, 3, 4, 5, 6, 7]}, {'device': 'cpu', 'input_point': 'shared13', 'output_point': 'output', 'convs': [8, 9, 10, 11, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,[0],"[8, 9, 10, 11, 12]","[[0], [8, 9, 10, 11, 12]]","[[1, 2, 3, 4, 5, 6, 7]]","[1, 2, 3, 4, 5, 6, 7]","[1, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",263.38598787878794,5.427665454545454,7.9605760000000005,0.08,0.0,263.38598787878794,3.0,0.0,1.0,0.0,"[22.65460363636364, 263.38598787878794]",[114.909184],114.909184,11940864,148.47680387878796,411.33154094545466,535.677999759748,442.418155649028,2.2603050693817,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool0;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool0_shared13,
yolo_multi_pool1_shared13,pool1,shared13,"['route23', 'shared38']",False,"[{'start_point_idx': 2, 'end_point_idx': 7, 'start_name': 'pool1', 'end_name': 'shared13', 'vta_convs': [2, 3, 4, 5, 6, 7]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool1', 'convs': [0, 1]}, {'device': 'vta', 'input_point': 'pool1', 'output_point': 'shared13', 'convs': [2, 3, 4, 5, 6, 7]}, {'device': 'cpu', 'input_point': 'shared13', 'output_point': 'output', 'convs': [8, 9, 10, 11, 12], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1]","[8, 9, 10, 11, 12]","[[0, 1], [8, 9, 10, 11, 12]]","[[2, 3, 4, 5, 6, 7]]","[2, 3, 4, 5, 6, 7]","[2, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",263.38598787878794,2.910487272727273,4.268714666666667,0.08,0.0,263.38598787878794,3.0,0.0,1.0,0.0,"[83.06688, 263.38598787878794]",[102.449152],102.449152,6403072,160.93683587878795,413.2215222303032,535.677999759748,443.8356416126644,2.253086291958275,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool1;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool1_shared13,
